Location Type,Incident Hour of Day,Incident Month,Offense Attempted or Completed,Number of Crimes,Year,Offense Type,Estimated Population,"Crime Rate (per 1,000)","Crime Rate (per 100,000)","Offense Rate (per 1,000)","Offense Rate (per 100,000)","Incident Rate (per 1,000)","Incident Rate (per 100,000)"
Residence/Home,Day,June,Completed,356,2018,burglary,5695564,0.06,6.25,0.06,6.25,0.06,6.25
Residence/Home,Day,July,Attempted,36,2018,burglary,5695564,0.01,0.63,0.01,0.63,0.01,0.63
Residence/Home,Day,July,Completed,264,2018,burglary,5695564,0.05,4.64,0.05,4.64,0.05,4.64
Residence/Home,Day,July,Attempted,10,2018,burglary,5695564,0,0.18,0,0.18,0,0.18
Residence/Home,Day,July,Completed,398,2018,burglary,5695564,0.07,6.99,0.07,6.99,0.07,6.99
Residence/Home,Day,August,Attempted,32,2018,burglary,5695564,0.01,0.56,0.01,0.56,0.01,0.56
Residence/Home,Day,August,Completed,217,2018,burglary,5695564,0.04,3.81,0.04,3.81,0.04,3.81
Residence/Home,Day,August,Attempted,11,2018,burglary,5695564,0,0.19,0,0.19,0,0.19
Residence/Home,Day,August,Completed,443,2018,burglary,5695564,0.08,7.78,0.08,7.78,0.08,7.78
Residence/Home,Day,September,Attempted,32,2018,burglary,5695564,0.01,0.56,0.01,0.56,0.01,0.56
Residence/Home,Day,September,Completed,214,2018,burglary,5695564,0.04,3.76,0.04,3.76,0.04,3.76
Residence/Home,Day,September,Attempted,16,2018,burglary,5695564,0,0.28,0,0.28,0,0.28
Residence/Home,Day,September,Completed,371,2018,burglary,5695564,0.07,6.51,0.07,6.51,0.07,6.51
Residence/Home,Day,October,Attempted,37,2018,burglary,5695564,0.01,0.65,0.01,0.65,0.01,0.65
Residence/Home,Day,October,Completed,254,2018,burglary,5695564,0.04,4.46,0.04,4.46,0.04,4.46
Residence/Home,Day,October,Attempted,11,2018,burglary,5695564,0,0.19,0,0.19,0,0.19
Residence/Home,Day,October,Completed,319,2018,burglary,5695564,0.06,5.6,0.06,5.6,0.06,5.6
Residence/Home,Day,November,Attempted,35,2018,burglary,5695564,0.01,0.61,0.01,0.61,0.01,0.61
Residence/Home,Day,November,Completed,244,2018,burglary,5695564,0.04,4.28,0.04,4.28,0.04,4.28
Residence/Home,Day,November,Attempted,13,2018,burglary,5695564,0,0.23,0,0.23,0,0.23
Residence/Home,Day,November,Completed,296,2018,burglary,5695564,0.05,5.2,0.05,5.2,0.05,5.2
Residence/Home,Day,December,Attempted,27,2018,burglary,5695564,0,0.47,0,0.47,0,0.47
Residence/Home,Day,December,Completed,214,2018,burglary,5695564,0.04,3.76,0.04,3.76,0.04,3.76
Residence/Home,Day,December,Attempted,10,2018,burglary,5695564,0,0.18,0,0.18,0,0.18
Residence/Home,Day,December,Completed,257,2018,burglary,5695564,0.05,4.51,0.05,4.51,0.05,4.51
Commercial,Night,January,Attempted,18,2018,burglary,5695564,0,0.32,0,0.32,0,0.32
Commercial,Night,January,Completed,124,2018,burglary,5695564,0.02,2.18,0.02,2.18,0.02,2.18
Commercial,Night,January,Attempted,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Commercial,Night,January,Completed,47,2018,burglary,5695564,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Night,February,Attempted,17,2018,burglary,5695564,0,0.3,0,0.3,0,0.3
Commercial,Night,February,Completed,115,2018,burglary,5695564,0.02,2.02,0.02,2.02,0.02,2.02
Commercial,Night,February,Attempted,0,2018,burglary,5695564,,,,,,
Commercial,Night,February,Completed,34,2018,burglary,5695564,0.01,0.6,0.01,0.6,0.01,0.6
Commercial,Night,March,Attempted,16,2018,burglary,5695564,0,0.28,0,0.28,0,0.28
Commercial,Night,March,Completed,110,2018,burglary,5695564,0.02,1.93,0.02,1.93,0.02,1.93
Commercial,Night,March,Attempted,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Commercial,Night,March,Completed,44,2018,burglary,5695564,0.01,0.77,0.01,0.77,0.01,0.77
Commercial,Night,April,Attempted,21,2018,burglary,5695564,0,0.37,0,0.37,0,0.37
Commercial,Night,April,Completed,143,2018,burglary,5695564,0.03,2.51,0.03,2.51,0.03,2.51
Commercial,Night,April,Attempted,3,2018,burglary,5695564,0,0.05,0,0.05,0,0.05
Commercial,Night,April,Completed,36,2018,burglary,5695564,0.01,0.63,0.01,0.63,0.01,0.63
Commercial,Night,May,Attempted,20,2018,burglary,5695564,0,0.35,0,0.35,0,0.35
Commercial,Night,May,Completed,148,2018,burglary,5695564,0.03,2.6,0.03,2.6,0.03,2.6
Commercial,Night,May,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Night,May,Completed,48,2018,burglary,5695564,0.01,0.84,0.01,0.84,0.01,0.84
Commercial,Night,June,Attempted,13,2018,burglary,5695564,0,0.23,0,0.23,0,0.23
Commercial,Night,June,Completed,142,2018,burglary,5695564,0.02,2.49,0.02,2.49,0.02,2.49
Commercial,Night,June,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Night,June,Completed,47,2018,burglary,5695564,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Night,July,Attempted,21,2018,burglary,5695564,0,0.37,0,0.37,0,0.37
Commercial,Night,July,Completed,172,2018,burglary,5695564,0.03,3.02,0.03,3.02,0.03,3.02
Commercial,Night,July,Attempted,0,2018,burglary,5695564,,,,,,
Commercial,Night,July,Completed,54,2018,burglary,5695564,0.01,0.95,0.01,0.95,0.01,0.95
Commercial,Night,August,Attempted,25,2018,burglary,5695564,0,0.44,0,0.44,0,0.44
Commercial,Night,August,Completed,153,2018,burglary,5695564,0.03,2.69,0.03,2.69,0.03,2.69
Commercial,Night,August,Attempted,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Commercial,Night,August,Completed,43,2018,burglary,5695564,0.01,0.75,0.01,0.75,0.01,0.75
Commercial,Night,September,Attempted,22,2018,burglary,5695564,0,0.39,0,0.39,0,0.39
Commercial,Night,September,Completed,170,2018,burglary,5695564,0.03,2.98,0.03,2.98,0.03,2.98
Commercial,Night,September,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Night,September,Completed,59,2018,burglary,5695564,0.01,1.04,0.01,1.04,0.01,1.04
Commercial,Night,October,Attempted,30,2018,burglary,5695564,0.01,0.53,0.01,0.53,0.01,0.53
Commercial,Night,October,Completed,200,2018,burglary,5695564,0.04,3.51,0.04,3.51,0.04,3.51
Commercial,Night,October,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Night,October,Completed,53,2018,burglary,5695564,0.01,0.93,0.01,0.93,0.01,0.93
Commercial,Night,November,Attempted,25,2018,burglary,5695564,0,0.44,0,0.44,0,0.44
Commercial,Night,November,Completed,133,2018,burglary,5695564,0.02,2.34,0.02,2.34,0.02,2.34
Commercial,Night,November,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Night,November,Completed,47,2018,burglary,5695564,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Night,December,Attempted,37,2018,burglary,5695564,0.01,0.65,0.01,0.65,0.01,0.65
Commercial,Night,December,Completed,152,2018,burglary,5695564,0.03,2.67,0.03,2.67,0.03,2.67
Commercial,Night,December,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Night,December,Completed,38,2018,burglary,5695564,0.01,0.67,0.01,0.67,0.01,0.67
Commercial,Day,January,Attempted,7,2018,burglary,5695564,0,0.12,0,0.12,0,0.12
Commercial,Day,January,Completed,108,2018,burglary,5695564,0.02,1.9,0.02,1.9,0.02,1.9
Commercial,Day,January,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Day,January,Completed,52,2018,burglary,5695564,0.01,0.91,0.01,0.91,0.01,0.91
Commercial,Day,February,Attempted,13,2018,burglary,5695564,0,0.23,0,0.23,0,0.23
Commercial,Day,February,Completed,82,2018,burglary,5695564,0.01,1.44,0.01,1.44,0.01,1.44
Commercial,Day,February,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Day,February,Completed,37,2018,burglary,5695564,0.01,0.65,0.01,0.65,0.01,0.65
Commercial,Day,March,Attempted,6,2018,burglary,5695564,0,0.11,0,0.11,0,0.11
Commercial,Day,March,Completed,85,2018,burglary,5695564,0.01,1.49,0.01,1.49,0.01,1.49
Commercial,Day,March,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Day,March,Completed,59,2018,burglary,5695564,0.01,1.04,0.01,1.04,0.01,1.04
Commercial,Day,April,Attempted,7,2018,burglary,5695564,0,0.12,0,0.12,0,0.12
Commercial,Day,April,Completed,70,2018,burglary,5695564,0.01,1.23,0.01,1.23,0.01,1.23
Commercial,Day,April,Attempted,5,2018,burglary,5695564,0,0.09,0,0.09,0,0.09
Commercial,Day,April,Completed,64,2018,burglary,5695564,0.01,1.12,0.01,1.12,0.01,1.12
Commercial,Day,May,Attempted,8,2018,burglary,5695564,0,0.14,0,0.14,0,0.14
Commercial,Day,May,Completed,91,2018,burglary,5695564,0.02,1.6,0.02,1.6,0.02,1.6
Commercial,Day,May,Attempted,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Commercial,Day,May,Completed,59,2018,burglary,5695564,0.01,1.04,0.01,1.04,0.01,1.04
Commercial,Day,June,Attempted,11,2018,burglary,5695564,0,0.19,0,0.19,0,0.19
Commercial,Day,June,Completed,98,2018,burglary,5695564,0.02,1.72,0.02,1.72,0.02,1.72
Commercial,Day,June,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Day,June,Completed,47,2018,burglary,5695564,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Day,July,Attempted,6,2018,burglary,5695564,0,0.11,0,0.11,0,0.11
Commercial,Day,July,Completed,94,2018,burglary,5695564,0.02,1.65,0.02,1.65,0.02,1.65
Commercial,Day,July,Attempted,0,2018,burglary,5695564,,,,,,
Commercial,Day,July,Completed,76,2018,burglary,5695564,0.01,1.33,0.01,1.33,0.01,1.33
Commercial,Day,August,Attempted,3,2018,burglary,5695564,0,0.05,0,0.05,0,0.05
Commercial,Day,August,Completed,102,2018,burglary,5695564,0.02,1.79,0.02,1.79,0.02,1.79
Commercial,Day,August,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Day,August,Completed,49,2018,burglary,5695564,0.01,0.86,0.01,0.86,0.01,0.86
Commercial,Day,September,Attempted,8,2018,burglary,5695564,0,0.14,0,0.14,0,0.14
Commercial,Day,September,Completed,97,2018,burglary,5695564,0.02,1.7,0.02,1.7,0.02,1.7
Commercial,Day,September,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Commercial,Day,September,Completed,47,2018,burglary,5695564,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Day,October,Attempted,10,2018,burglary,5695564,0,0.18,0,0.18,0,0.18
Commercial,Day,October,Completed,115,2018,burglary,5695564,0.02,2.02,0.02,2.02,0.02,2.02
Commercial,Day,October,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Day,October,Completed,50,2018,burglary,5695564,0.01,0.88,0.01,0.88,0.01,0.88
Commercial,Day,November,Attempted,9,2018,burglary,5695564,0,0.16,0,0.16,0,0.16
Commercial,Day,November,Completed,108,2018,burglary,5695564,0.02,1.9,0.02,1.9,0.02,1.9
Commercial,Day,November,Attempted,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Commercial,Day,November,Completed,54,2018,burglary,5695564,0.01,0.95,0.01,0.95,0.01,0.95
Commercial,Day,December,Attempted,12,2018,burglary,5695564,0,0.21,0,0.21,0,0.21
Commercial,Day,December,Completed,108,2018,burglary,5695564,0.02,1.9,0.02,1.9,0.02,1.9
Commercial,Day,December,Attempted,0,2018,burglary,5695564,,,,,,
Commercial,Day,December,Completed,61,2018,burglary,5695564,0.01,1.07,0.01,1.07,0.01,1.07
Educational Facility,Night,January,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,January,Completed,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Educational Facility,Night,January,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,January,Completed,3,2018,burglary,5695564,0,0.05,0,0.05,0,0.05
Educational Facility,Night,February,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Educational Facility,Night,February,Completed,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Educational Facility,Night,February,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,February,Completed,3,2018,burglary,5695564,0,0.05,0,0.05,0,0.05
Educational Facility,Night,March,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,March,Completed,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Educational Facility,Night,March,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,March,Completed,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Educational Facility,Night,April,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,April,Completed,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Educational Facility,Night,April,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,April,Completed,2,2018,burglary,5695564,0,0.04,0,0.04,0,0.04
Educational Facility,Night,May,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Completed,7,2018,burglary,5695564,0,0.12,0,0.12,0,0.12
Educational Facility,Night,May,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,May,Completed,3,2018,burglary,5695564,0,0.05,0,0.05,0,0.05
Educational Facility,Night,June,Attempted,0,2018,burglary,5695564,,,,,,
Educational Facility,Night,June,Completed,4,2018,burglary,5695564,0,0.07,0,0.07,0,0.07
Educational Facility,Night,June,Attempted,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
Educational Facility,Night,June,Completed,1,2018,burglary,5695564,0,0.02,0,0.02,0,0.02
